Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-3796,2023-01-05,2023-10-25,CUST-738,Diana,Consumer,Illinois,South,PROD-120,Technology,Desk,Pen Model Y,1129.86,4,0.14,40.19
ORD-8717,2023-03-04,2022-09-09,CUST-185,Bob,Corporate,Florida,West,PROD-400,Office Supplies,Monitor,Tablet Model Y,565.85,7,0.0,71.06
ORD-5516,2021-10-16,2023-08-25,CUST-306,Eve,Corporate,Florida,East,PROD-671,Technology,Chair,Printer Model Z,640.59,2,0.21,-20.08
ORD-3493,2023-11-27,2023-05-11,CUST-974,Bob,Home Office,California,West,PROD-630,Furniture,Monitor,Notebook Model Z,1341.92,7,0.01,184.33
ORD-5231,2023-06-11,2021-07-21,CUST-762,Grace,Home Office,New York,East,PROD-571,Furniture,Monitor,Laptop Model X,1104.36,7,0.06,150.32
ORD-4576,2021-02-12,2021-09-12,CUST-662,Eve,Consumer,Texas,South,PROD-902,Furniture,Laptop,Desk Model Y,1041.17,4,0.25,-131.47
ORD-9100,2021-01-09,2021-07-03,CUST-576,Diana,Consumer,Illinois,Central,PROD-949,Office Supplies,Notebook,Laptop Model Z,1073.32,4,0.25,-97.83
ORD-6728,2021-07-03,2023-09-09,CUST-842,Grace,Home Office,New York,West,PROD-860,Furniture,Monitor,Laptop Model Y,171.41,5,0.19,-11.4
ORD-1032,2023-06-14,2022-05-06,CUST-691,Bob,Home Office,New York,East,PROD-113,Furniture,Printer,Chair Model Z,853.98,1,0.21,-114.95
ORD-5373,2023-12-13,2022-05-21,CUST-230,Alice,Consumer,California,East,PROD-697,Furniture,Monitor,Printer Model Z,450.68,6,0.17,-48.02
ORD-4598,2023-05-20,2022-02-18,CUST-499,Frank,Home Office,Florida,South,PROD-714,Office Supplies,Desk,Chair Model X,145.55,7,0.12,-5.04
ORD-3392,2022-06-17,2022-02-09,CUST-235,Bob,Corporate,Illinois,East,PROD-321,Office Supplies,Notebook,Printer Model X,1101.98,4,0.07,73.56
ORD-7705,2023-09-27,2021-08-25,CUST-445,Bob,Consumer,New York,South,PROD-367,Office Supplies,Printer,Pen Model Z,470.42,8,0.27,-44.71
ORD-7790,2022-10-25,2023-05-10,CUST-269,Grace,Corporate,New York,South,PROD-788,Technology,Notebook,Pen Model X,478.89,7,0.27,-95.18
ORD-3677,2023-08-12,2023-08-25,CUST-262,Alice,Home Office,Texas,South,PROD-815,Office Supplies,Desk,Notebook Model Z,966.99,1,0.27,-78.69
ORD-2401,2021-03-10,2022-09-26,CUST-298,Alice,Consumer,Illinois,East,PROD-577,Furniture,Desk,Printer Model Z,1006.07,9,0.27,-149.11
ORD-1817,2021-10-28,2021-07-28,CUST-838,Charlie,Consumer,Illinois,Central,PROD-102,Technology,Pen,Monitor Model Y,721.62,9,0.23,-75.31
ORD-7203,2021-01-27,2021-05-21,CUST-147,Alice,Consumer,New York,West,PROD-218,Office Supplies,Tablet,Tablet Model X,843.57,1,0.27,-181.63
ORD-5562,2023-07-19,2022-08-12,CUST-921,Eve,Home Office,Florida,East,PROD-203,Office Supplies,Monitor,Notebook Model X,1276.35,8,0.26,-82.41
ORD-5723,2022-10-16,2022-08-11,CUST-864,Frank,Consumer,Illinois,West,PROD-451,Office Supplies,Monitor,Notebook Model X,178.48,1,0.08,-3.73
ORD-3438,2022-07-07,2023-07-07,CUST-593,Frank,Consumer,Illinois,East,PROD-766,Technology,Pen,Monitor Model Y,116.72,8,0.25,-18.26
ORD-7828,2021-04-16,2023-08-26,CUST-202,Charlie,Consumer,Texas,South,PROD-831,Furniture,Monitor,Tablet Model Y,991.24,1,0.17,-24.96
ORD-2210,2022-08-09,2022-07-25,CUST-647,Eve,Consumer,Texas,West,PROD-565,Furniture,Pen,Chair Model Y,913.64,2,0.16,-12.58
ORD-7641,2022-07-26,2021-05-06,CUST-105,Grace,Home Office,Texas,South,PROD-472,Technology,Desk,Tablet Model X,295.17,3,0.04,21.89
ORD-1599,2023-03-21,2021-05-15,CUST-810,Charlie,Consumer,Florida,East,PROD-764,Furniture,Chair,Chair Model X,792.41,4,0.26,-63.12
ORD-6480,2022-09-26,2023-09-24,CUST-111,Grace,Consumer,Florida,East,PROD-610,Office Supplies,Notebook,Pen Model X,1123.59,1,0.1,-0.1
ORD-2846,2023-11-01,2022-10-13,CUST-202,Charlie,Home Office,Illinois,Central,PROD-982,Technology,Printer,Laptop Model Y,1102.92,8,0.06,14.59
ORD-7592,2023-07-20,2022-12-08,CUST-798,Frank,Consumer,Florida,West,PROD-592,Furniture,Notebook,Pen Model Y,901.67,7,0.25,-174.68
ORD-8861,2022-10-21,2022-07-23,CUST-932,Grace,Corporate,Texas,East,PROD-851,Technology,Notebook,Pen Model Z,213.06,2,0.01,12.88
ORD-2887,2023-06-05,2021-12-06,CUST-789,Eve,Consumer,Florida,East,PROD-126,Office Supplies,Monitor,Laptop Model Y,469.93,9,0.06,62.62
ORD-1679,2021-11-17,2023-04-20,CUST-526,Diana,Consumer,Illinois,Central,PROD-882,Furniture,Monitor,Tablet Model Z,620.56,4,0.15,-33.19
ORD-4252,2022-04-05,2021-11-19,CUST-270,Frank,Corporate,New York,Central,PROD-257,Furniture,Chair,Notebook Model X,1186.61,6,0.27,-144.15
ORD-2835,2022-08-02,2021-04-06,CUST-788,Diana,Home Office,California,Central,PROD-814,Office Supplies,Printer,Tablet Model Y,824.84,9,0.13,53.86
ORD-3177,2023-05-27,2021-07-16,CUST-188,Bob,Consumer,Florida,South,PROD-798,Furniture,Notebook,Chair Model X,1105.14,1,0.05,146.82
ORD-9142,2023-01-24,2021-07-12,CUST-815,Grace,Corporate,New York,Central,PROD-280,Furniture,Pen,Monitor Model X,1386.79,3,0.15,-33.75
ORD-1148,2021-06-09,2022-10-19,CUST-538,Diana,Home Office,Illinois,Central,PROD-689,Furniture,Printer,Chair Model X,943.41,6,0.19,-120.12
ORD-2495,2022-04-09,2022-06-07,CUST-446,Frank,Home Office,New York,West,PROD-400,Office Supplies,Pen,Monitor Model X,370.98,7,0.26,-37.89
ORD-2744,2023-09-25,2023-01-24,CUST-954,Bob,Corporate,New York,South,PROD-959,Technology,Monitor,Pen Model Y,226.58,9,0.24,-38.57
ORD-2646,2021-08-29,2023-09-16,CUST-310,Diana,Home Office,New York,South,PROD-299,Technology,Tablet,Laptop Model X,20.8,4,0.23,-3.28
ORD-3995,2023-07-25,2023-10-04,CUST-824,Bob,Home Office,Texas,East,PROD-544,Furniture,Monitor,Pen Model Z,279.93,7,0.15,8.93
ORD-7643,2023-08-22,2021-01-14,CUST-533,Frank,Corporate,Florida,West,PROD-366,Technology,Monitor,Printer Model Y,418.43,7,0.27,-50.19
ORD-8378,2023-08-17,2021-09-12,CUST-632,Bob,Home Office,New York,Central,PROD-177,Office Supplies,Chair,Tablet Model X,419.27,8,0.26,-29.54
ORD-9849,2023-05-15,2021-03-23,CUST-699,Frank,Corporate,Illinois,South,PROD-790,Furniture,Desk,Monitor Model Y,1007.28,5,0.23,-36.53
ORD-4667,2022-10-12,2022-01-09,CUST-624,Alice,Home Office,California,East,PROD-722,Office Supplies,Laptop,Chair Model Z,242.35,2,0.24,-29.31
ORD-1576,2021-11-23,2022-01-30,CUST-525,Frank,Corporate,California,West,PROD-825,Furniture,Pen,Laptop Model X,664.48,3,0.27,-79.5
ORD-5779,2023-05-15,2022-02-23,CUST-219,Bob,Home Office,California,Central,PROD-301,Furniture,Pen,Monitor Model Z,27.26,1,0.1,1.32
ORD-9187,2022-06-13,2023-12-20,CUST-277,Grace,Corporate,Texas,West,PROD-327,Furniture,Monitor,Chair Model X,406.52,7,0.29,-90.69
ORD-3972,2023-05-29,2021-05-09,CUST-228,Frank,Consumer,Florida,West,PROD-522,Technology,Desk,Tablet Model Z,80.76,7,0.04,8.31
ORD-8756,2021-11-30,2023-03-29,CUST-662,Frank,Home Office,California,Central,PROD-123,Furniture,Chair,Pen Model X,1070.15,1,0.26,-206.96
ORD-4948,2023-10-24,2023-02-14,CUST-517,Grace,Corporate,Texas,East,PROD-745,Office Supplies,Laptop,Tablet Model Y,544.37,8,0.07,59.0
ORD-7544,2023-12-11,2023-06-12,CUST-653,Eve,Home Office,Illinois,Central,PROD-644,Furniture,Notebook,Desk Model X,730.54,4,0.17,14.06
ORD-3045,2023-06-01,2021-10-10,CUST-417,Eve,Home Office,Illinois,South,PROD-505,Technology,Desk,Printer Model Y,1146.95,8,0.17,-70.71
ORD-2627,2021-12-16,2021-07-27,CUST-706,Bob,Consumer,Texas,Central,PROD-927,Furniture,Notebook,Desk Model X,1297.13,9,0.28,-163.35
ORD-2488,2021-06-23,2022-02-08,CUST-341,Eve,Home Office,Florida,West,PROD-503,Technology,Desk,Laptop Model X,784.68,1,0.08,58.81
ORD-4563,2021-04-26,2021-08-07,CUST-455,Diana,Home Office,Illinois,East,PROD-110,Technology,Tablet,Monitor Model Z,981.66,8,0.13,-71.15
ORD-2802,2021-12-27,2021-11-23,CUST-672,Eve,Consumer,Florida,Central,PROD-214,Furniture,Chair,Laptop Model Z,1109.25,2,0.04,38.24
ORD-4591,2021-03-17,2023-01-27,CUST-960,Alice,Corporate,Texas,South,PROD-902,Technology,Printer,Pen Model Z,442.26,4,0.16,10.11
ORD-4520,2023-01-26,2023-10-10,CUST-537,Eve,Corporate,Illinois,East,PROD-164,Furniture,Printer,Chair Model X,1066.75,4,0.12,-42.97
ORD-6896,2021-03-13,2021-05-11,CUST-557,Diana,Corporate,Illinois,West,PROD-461,Technology,Desk,Tablet Model X,987.45,2,0.13,33.31
ORD-8643,2022-03-28,2021-01-04,CUST-541,Frank,Corporate,New York,Central,PROD-957,Furniture,Notebook,Desk Model X,675.74,1,0.02,80.27
ORD-8041,2023-06-30,2022-07-10,CUST-327,Diana,Corporate,Illinois,East,PROD-305,Furniture,Chair,Notebook Model Y,524.32,2,0.25,-48.73
ORD-4311,2022-01-02,2021-09-24,CUST-507,Bob,Corporate,California,East,PROD-532,Furniture,Chair,Desk Model Y,1461.02,4,0.11,-55.06
ORD-3305,2023-04-06,2023-07-13,CUST-376,Charlie,Consumer,New York,West,PROD-165,Furniture,Printer,Pen Model X,1479.75,2,0.19,-28.61
ORD-8875,2022-11-01,2021-01-25,CUST-117,Diana,Corporate,Texas,East,PROD-529,Furniture,Monitor,Desk Model Z,1048.76,7,0.19,-89.26
ORD-2967,2023-11-14,2022-06-19,CUST-855,Bob,Consumer,California,East,PROD-744,Office Supplies,Tablet,Pen Model Z,588.56,1,0.19,4.85
ORD-9009,2021-04-20,2021-01-04,CUST-410,Bob,Home Office,California,South,PROD-778,Technology,Tablet,Notebook Model Z,1132.27,4,0.07,50.91
ORD-6462,2021-02-21,2023-05-31,CUST-423,Eve,Consumer,Florida,East,PROD-178,Furniture,Printer,Laptop Model X,1025.27,8,0.03,69.37
ORD-7897,2022-04-12,2022-03-04,CUST-146,Eve,Consumer,New York,Central,PROD-832,Office Supplies,Pen,Tablet Model Z,826.58,8,0.02,42.54
ORD-4458,2023-03-29,2021-01-05,CUST-921,Bob,Consumer,Florida,South,PROD-534,Furniture,Pen,Monitor Model X,215.12,1,0.17,-23.55
ORD-9585,2023-02-26,2023-03-20,CUST-629,Frank,Consumer,New York,South,PROD-504,Technology,Printer,Chair Model Y,1420.97,5,0.03,216.32
ORD-5778,2022-07-10,2023-02-24,CUST-995,Alice,Corporate,New York,Central,PROD-265,Office Supplies,Tablet,Monitor Model Z,364.49,9,0.12,-18.84
ORD-4730,2023-07-18,2022-05-19,CUST-812,Frank,Home Office,California,South,PROD-599,Office Supplies,Pen,Laptop Model Y,602.02,5,0.26,-46.92
ORD-5365,2021-09-16,2021-08-21,CUST-599,Bob,Home Office,Illinois,West,PROD-519,Technology,Pen,Chair Model Z,526.78,5,0.02,59.29
ORD-8547,2021-03-06,2023-05-24,CUST-864,Eve,Home Office,Florida,West,PROD-881,Furniture,Pen,Desk Model X,247.56,6,0.2,-12.54
ORD-1027,2021-06-12,2023-01-21,CUST-291,Diana,Consumer,Florida,Central,PROD-516,Office Supplies,Desk,Notebook Model X,56.27,8,0.13,2.31
ORD-4491,2021-02-08,2021-03-14,CUST-148,Alice,Consumer,California,East,PROD-634,Office Supplies,Notebook,Notebook Model X,1396.11,7,0.26,-179.72
ORD-7423,2022-10-27,2021-03-30,CUST-193,Charlie,Corporate,Illinois,South,PROD-171,Office Supplies,Chair,Printer Model X,1114.42,7,0.22,-107.12
ORD-6301,2021-11-16,2022-06-13,CUST-848,Frank,Corporate,New York,Central,PROD-311,Technology,Desk,Laptop Model Z,50.66,7,0.04,6.45
ORD-7160,2021-12-26,2023-06-06,CUST-833,Diana,Home Office,New York,South,PROD-265,Furniture,Desk,Laptop Model Y,1037.9,1,0.09,23.24
ORD-2173,2021-09-26,2022-08-27,CUST-266,Eve,Consumer,Illinois,West,PROD-914,Furniture,Notebook,Tablet Model X,211.96,2,0.19,-27.17
ORD-1338,2021-11-20,2022-03-27,CUST-593,Diana,Consumer,New York,West,PROD-675,Technology,Notebook,Monitor Model Z,1091.51,5,0.05,103.25
ORD-1841,2021-11-22,2022-03-16,CUST-353,Diana,Consumer,Florida,Central,PROD-841,Furniture,Monitor,Laptop Model Y,767.67,5,0.24,-141.8
ORD-1293,2021-09-14,2021-05-07,CUST-156,Eve,Home Office,Florida,South,PROD-530,Technology,Desk,Laptop Model X,1467.23,4,0.07,102.58
ORD-7558,2021-07-19,2022-07-18,CUST-105,Diana,Home Office,Florida,West,PROD-868,Office Supplies,Desk,Desk Model Y,659.89,8,0.25,-81.42
ORD-2647,2022-09-02,2023-11-09,CUST-337,Bob,Consumer,California,South,PROD-909,Office Supplies,Printer,Desk Model X,1128.44,8,0.08,17.79
ORD-5898,2023-06-24,2023-04-30,CUST-832,Frank,Consumer,New York,West,PROD-423,Office Supplies,Laptop,Chair Model Y,81.14,8,0.07,2.58
ORD-5526,2021-06-13,2023-05-16,CUST-323,Alice,Home Office,California,West,PROD-313,Technology,Notebook,Pen Model Y,1404.62,9,0.28,-227.2
ORD-6614,2022-09-07,2023-07-14,CUST-689,Frank,Home Office,New York,West,PROD-815,Technology,Desk,Pen Model X,852.44,7,0.19,-56.52
ORD-4801,2021-04-16,2021-12-12,CUST-119,Grace,Corporate,Florida,West,PROD-636,Office Supplies,Desk,Printer Model Z,485.04,7,0.16,-22.47
ORD-9280,2022-11-30,2022-04-14,CUST-917,Eve,Corporate,Florida,East,PROD-727,Technology,Chair,Pen Model Y,207.8,8,0.01,20.54
ORD-8376,2021-12-30,2023-09-09,CUST-876,Alice,Corporate,Illinois,Central,PROD-467,Office Supplies,Laptop,Tablet Model X,968.41,4,0.08,18.01
ORD-1899,2023-11-11,2021-05-22,CUST-303,Bob,Consumer,New York,South,PROD-284,Office Supplies,Pen,Printer Model Y,1124.51,8,0.04,120.48
ORD-4477,2022-10-22,2023-10-28,CUST-241,Eve,Consumer,Texas,West,PROD-279,Technology,Desk,Chair Model Y,146.29,2,0.05,8.98
ORD-2744,2022-11-30,2022-11-01,CUST-475,Bob,Consumer,California,West,PROD-182,Technology,Pen,Desk Model Z,263.7,4,0.08,4.65
ORD-7096,2023-01-17,2022-09-24,CUST-506,Charlie,Home Office,Florida,West,PROD-850,Office Supplies,Laptop,Pen Model Y,590.43,1,0.04,85.85
ORD-3253,2023-08-19,2023-12-26,CUST-915,Charlie,Corporate,Illinois,Central,PROD-541,Office Supplies,Chair,Monitor Model Y,1280.6,5,0.27,-246.81
ORD-2633,2023-07-19,2023-12-17,CUST-179,Charlie,Home Office,Illinois,South,PROD-250,Furniture,Chair,Desk Model X,1474.74,7,0.03,61.62
ORD-8001,2021-07-28,2023-03-10,CUST-309,Alice,Home Office,Florida,Central,PROD-863,Office Supplies,Laptop,Notebook Model X,1122.64,4,0.26,-104.97
ORD-8020,2023-12-26,2023-08-14,CUST-867,Grace,Home Office,New York,Central,PROD-217,Technology,Chair,Tablet Model Z,28.26,2,0.14,-2.05
ORD-9149,2022-05-06,2021-08-04,CUST-411,Frank,Consumer,Illinois,West,PROD-749,Furniture,Desk,Desk Model Y,1357.12,4,0.05,55.23
ORD-5701,2022-12-04,2023-01-14,CUST-476,Frank,Consumer,New York,South,PROD-975,Office Supplies,Monitor,Tablet Model Y,59.3,6,0.16,-3.4
ORD-7735,2022-05-17,2021-02-28,CUST-139,Charlie,Home Office,Illinois,West,PROD-775,Office Supplies,Notebook,Tablet Model Y,1347.75,9,0.26,-225.14
ORD-2013,2022-10-28,2023-06-26,CUST-452,Charlie,Corporate,California,Central,PROD-986,Office Supplies,Desk,Tablet Model Z,627.27,5,0.27,-68.9
ORD-4299,2021-08-09,2022-02-10,CUST-552,Bob,Consumer,New York,East,PROD-742,Technology,Monitor,Chair Model Y,1117.88,9,0.11,-33.94
ORD-2506,2022-03-11,2022-12-23,CUST-522,Grace,Consumer,Illinois,East,PROD-171,Furniture,Pen,Tablet Model X,148.86,3,0.2,-6.93
ORD-5803,2021-10-07,2023-02-23,CUST-813,Diana,Home Office,Florida,Central,PROD-432,Office Supplies,Desk,Tablet Model Z,264.09,3,0.02,19.48
ORD-1977,2022-06-08,2021-04-08,CUST-185,Grace,Consumer,Texas,West,PROD-578,Technology,Chair,Notebook Model X,687.14,4,0.15,19.58
ORD-2817,2022-10-29,2022-08-11,CUST-654,Grace,Corporate,Florida,West,PROD-496,Furniture,Notebook,Monitor Model X,76.99,7,0.07,8.58
ORD-5901,2023-11-13,2022-06-03,CUST-335,Diana,Home Office,New York,South,PROD-275,Office Supplies,Monitor,Printer Model Z,596.84,7,0.09,1.09
ORD-7798,2023-01-02,2022-10-31,CUST-989,Frank,Consumer,Florida,South,PROD-723,Furniture,Desk,Laptop Model X,1132.91,2,0.14,-0.57
ORD-1473,2021-12-14,2023-12-24,CUST-514,Frank,Home Office,Florida,East,PROD-677,Office Supplies,Chair,Notebook Model Y,988.98,4,0.27,-97.22
ORD-1567,2023-02-04,2022-06-26,CUST-681,Charlie,Home Office,Texas,West,PROD-742,Furniture,Tablet,Printer Model Z,540.63,8,0.25,-102.2
ORD-8966,2023-07-23,2023-03-28,CUST-455,Frank,Corporate,Florida,Central,PROD-674,Technology,Tablet,Tablet Model X,33.09,4,0.11,0.84
ORD-3258,2021-07-02,2021-07-11,CUST-742,Diana,Corporate,Illinois,West,PROD-114,Office Supplies,Laptop,Monitor Model Y,419.12,8,0.14,23.67
ORD-9120,2022-05-23,2023-07-07,CUST-743,Grace,Consumer,California,West,PROD-741,Technology,Printer,Desk Model Y,1168.82,6,0.26,-181.84
ORD-5310,2021-07-17,2022-12-18,CUST-347,Charlie,Home Office,Texas,Central,PROD-244,Furniture,Tablet,Monitor Model X,523.98,5,0.02,72.96
ORD-2982,2022-01-16,2022-06-24,CUST-766,Charlie,Consumer,New York,East,PROD-585,Office Supplies,Tablet,Notebook Model Y,578.7,9,0.23,-35.05
ORD-2096,2023-04-05,2021-03-27,CUST-841,Alice,Consumer,Illinois,Central,PROD-878,Office Supplies,Notebook,Tablet Model Z,129.81,2,0.05,14.48
ORD-7610,2023-10-27,2022-03-18,CUST-700,Eve,Consumer,New York,West,PROD-360,Technology,Pen,Monitor Model X,910.5,8,0.08,102.38
ORD-4570,2021-07-11,2023-03-02,CUST-328,Diana,Corporate,Texas,Central,PROD-937,Office Supplies,Desk,Pen Model Y,940.41,9,0.07,89.45
ORD-7497,2022-06-09,2021-12-06,CUST-638,Charlie,Home Office,Texas,South,PROD-934,Office Supplies,Notebook,Monitor Model Y,657.66,8,0.17,13.14
ORD-4646,2023-11-26,2023-10-02,CUST-460,Diana,Home Office,Florida,South,PROD-890,Technology,Printer,Tablet Model X,1145.64,5,0.07,16.78
ORD-3419,2023-12-30,2022-11-06,CUST-967,Alice,Corporate,Texas,South,PROD-707,Furniture,Notebook,Chair Model X,1317.76,8,0.14,-1.72
ORD-5279,2021-10-16,2023-01-01,CUST-849,Grace,Corporate,New York,South,PROD-674,Technology,Notebook,Pen Model X,1130.8,2,0.01,109.4
ORD-1673,2021-04-15,2021-11-14,CUST-274,Alice,Consumer,Texas,Central,PROD-487,Technology,Desk,Monitor Model X,825.57,9,0.09,56.46
ORD-3802,2021-11-09,2021-03-18,CUST-927,Charlie,Consumer,California,East,PROD-850,Furniture,Desk,Laptop Model Z,1404.82,2,0.21,-192.85
ORD-8312,2023-12-15,2023-09-02,CUST-903,Diana,Corporate,Florida,East,PROD-640,Office Supplies,Pen,Laptop Model X,585.66,1,0.13,-31.1
ORD-3369,2021-11-03,2023-09-27,CUST-473,Diana,Corporate,Texas,South,PROD-244,Office Supplies,Laptop,Monitor Model Z,988.99,5,0.25,-178.47
ORD-5530,2023-04-01,2021-07-24,CUST-160,Diana,Home Office,California,West,PROD-774,Furniture,Desk,Chair Model Z,871.36,7,0.14,-43.25
ORD-2066,2021-02-05,2022-03-01,CUST-269,Alice,Home Office,New York,Central,PROD-787,Office Supplies,Desk,Desk Model X,1265.52,4,0.26,-230.35
ORD-6432,2023-06-06,2021-07-13,CUST-606,Bob,Home Office,New York,West,PROD-440,Furniture,Laptop,Tablet Model Z,759.4,3,0.12,35.03
ORD-9073,2023-11-15,2023-06-17,CUST-874,Bob,Corporate,California,South,PROD-186,Technology,Desk,Laptop Model X,839.16,4,0.11,23.54
ORD-1687,2023-11-27,2023-02-21,CUST-513,Diana,Consumer,California,Central,PROD-403,Office Supplies,Printer,Desk Model X,691.64,2,0.08,17.78
ORD-1068,2023-11-09,2021-10-29,CUST-917,Diana,Home Office,Texas,South,PROD-920,Office Supplies,Pen,Monitor Model Y,227.97,1,0.14,-13.5
ORD-7774,2021-02-04,2021-09-18,CUST-215,Eve,Corporate,Florida,Central,PROD-728,Furniture,Pen,Notebook Model X,1331.91,6,0.25,-105.94
ORD-1419,2022-04-12,2023-10-02,CUST-274,Charlie,Corporate,Florida,South,PROD-302,Furniture,Laptop,Desk Model Y,1295.5,3,0.21,-36.23
ORD-7891,2023-06-16,2022-09-09,CUST-832,Alice,Consumer,Illinois,East,PROD-356,Technology,Notebook,Pen Model Z,1059.64,6,0.05,135.56
ORD-6593,2021-07-18,2022-03-09,CUST-523,Eve,Home Office,California,Central,PROD-746,Furniture,Chair,Printer Model Y,534.73,1,0.28,-48.81
ORD-7104,2023-02-07,2022-12-18,CUST-227,Diana,Home Office,New York,East,PROD-332,Furniture,Tablet,Laptop Model Z,545.54,6,0.13,22.46
ORD-4892,2021-08-29,2022-11-28,CUST-588,Frank,Corporate,Illinois,South,PROD-688,Furniture,Desk,Monitor Model X,73.28,2,0.07,5.49
ORD-1439,2021-10-21,2021-07-18,CUST-104,Bob,Home Office,California,Central,PROD-473,Office Supplies,Pen,Notebook Model Z,134.92,7,0.28,-22.33
ORD-2208,2023-07-11,2023-09-11,CUST-425,Bob,Consumer,California,West,PROD-695,Office Supplies,Notebook,Tablet Model Z,780.42,5,0.13,-28.44
ORD-3563,2022-04-13,2021-02-09,CUST-797,Eve,Home Office,Illinois,West,PROD-809,Office Supplies,Notebook,Notebook Model X,93.73,6,0.05,0.09
ORD-8466,2022-01-02,2022-12-11,CUST-271,Bob,Consumer,Florida,Central,PROD-897,Office Supplies,Printer,Chair Model Z,166.85,3,0.25,-12.54
ORD-2253,2023-11-11,2022-04-17,CUST-298,Bob,Corporate,California,East,PROD-980,Office Supplies,Notebook,Pen Model X,391.78,7,0.15,-13.54
ORD-4209,2021-11-12,2021-03-21,CUST-330,Frank,Consumer,Illinois,South,PROD-983,Office Supplies,Monitor,Monitor Model Y,573.06,5,0.06,69.24
ORD-4549,2023-01-28,2022-12-31,CUST-899,Charlie,Consumer,Texas,East,PROD-681,Technology,Laptop,Tablet Model X,744.23,7,0.2,-75.7
ORD-1614,2022-03-27,2022-11-16,CUST-946,Diana,Consumer,Texas,East,PROD-197,Office Supplies,Laptop,Chair Model X,500.29,4,0.29,-94.7
ORD-4078,2023-02-17,2021-02-13,CUST-726,Grace,Consumer,New York,Central,PROD-710,Furniture,Desk,Chair Model Z,1412.21,2,0.03,32.73
ORD-4490,2023-06-27,2021-05-13,CUST-432,Eve,Corporate,Florida,West,PROD-183,Office Supplies,Desk,Monitor Model Y,1427.32,4,0.13,-10.25
ORD-4543,2022-03-22,2021-03-19,CUST-565,Frank,Consumer,Illinois,South,PROD-265,Furniture,Laptop,Pen Model X,102.94,2,0.15,-2.75
ORD-9102,2023-08-15,2021-02-09,CUST-941,Alice,Corporate,Florida,East,PROD-257,Furniture,Pen,Desk Model Y,1478.41,4,0.2,-76.54
ORD-2900,2021-03-21,2021-06-01,CUST-523,Alice,Home Office,Florida,West,PROD-598,Technology,Notebook,Desk Model Y,275.9,1,0.07,25.51
ORD-6680,2023-11-07,2023-09-04,CUST-412,Frank,Home Office,Illinois,East,PROD-196,Furniture,Desk,Chair Model Z,510.43,7,0.06,21.48
ORD-7751,2021-05-18,2021-11-15,CUST-622,Diana,Home Office,California,Central,PROD-409,Furniture,Desk,Desk Model X,1258.78,4,0.22,-38.88
ORD-6862,2022-10-14,2022-03-14,CUST-523,Alice,Home Office,Texas,Central,PROD-955,Technology,Pen,Printer Model Z,1037.82,6,0.2,-84.63
ORD-2712,2023-05-01,2022-09-20,CUST-715,Frank,Corporate,New York,East,PROD-715,Furniture,Chair,Chair Model X,106.2,9,0.07,7.02
ORD-3329,2022-07-06,2022-07-06,CUST-274,Bob,Corporate,California,West,PROD-371,Technology,Printer,Chair Model Y,1166.41,5,0.02,138.91
ORD-2194,2021-03-15,2021-12-07,CUST-997,Charlie,Home Office,Florida,East,PROD-382,Furniture,Printer,Tablet Model X,1001.6,2,0.24,-58.61
ORD-7781,2021-02-19,2022-10-21,CUST-473,Eve,Consumer,Florida,South,PROD-711,Office Supplies,Printer,Desk Model X,1426.73,2,0.2,-65.71
ORD-9162,2023-10-31,2023-07-08,CUST-731,Eve,Home Office,Illinois,East,PROD-889,Furniture,Pen,Pen Model Y,1366.81,9,0.26,-214.53
ORD-5906,2022-01-23,2021-12-28,CUST-336,Bob,Home Office,Texas,South,PROD-498,Office Supplies,Tablet,Chair Model Y,1463.34,5,0.02,198.89
ORD-2378,2022-01-20,2023-09-24,CUST-847,Grace,Home Office,Texas,East,PROD-145,Technology,Laptop,Notebook Model X,693.23,8,0.15,23.51
ORD-1749,2021-10-26,2023-02-11,CUST-916,Diana,Corporate,New York,South,PROD-484,Office Supplies,Laptop,Pen Model Z,1065.63,5,0.05,131.41
